,L1_condition,L2_condition,freezing_condition,freezing_strength,learning_rate_condition,L2_inventory_condition,hid_size_condition,contrast_pair,contrast_type,eval_method,sil_score,sil_score_cos,run,epoch
5449,Recon,Recon,EWC,1e3,fast,Equal,4,e_ih,N/A,silhouette,0.19986016,0.32478443,5,200
5450,Recon,Recon,EWC,1e3,fast,Equal,4,e_uh,N/A,silhouette,0.5780966,0.8363778,5,200
5451,Recon,Recon,EWC,1e3,fast,Equal,4,e_iS,N/A,silhouette,0.4136502,0.73286533,5,200
5452,Recon,Recon,EWC,1e3,fast,Equal,4,e_uS,N/A,silhouette,0.64734244,0.90570265,5,200
5453,Recon,Recon,EWC,1e3,fast,Equal,4,e_ihL,N/A,silhouette,0.16359887,0.4069754,5,200
5454,Recon,Recon,EWC,1e3,fast,Equal,4,e_uhL,N/A,silhouette,0.5543031,0.85757935,5,200
5455,Recon,Recon,EWC,1e3,fast,Equal,4,o_o,same,silhouette,9.98764e-05,-0.00018050146,5,200
5456,Recon,Recon,EWC,1e3,fast,Equal,4,o_i,N/A,silhouette,0.5005479,0.8438954,5,200
5457,Recon,Recon,EWC,1e3,fast,Equal,4,o_u,height_L1,silhouette,0.4092845,0.772176,5,200
5458,Recon,Recon,EWC,1e3,fast,Equal,4,o_ih,N/A,silhouette,0.42883962,0.7992156,5,200
5459,Recon,Recon,EWC,1e3,fast,Equal,4,o_uh,N/A,silhouette,0.20348813,0.32755327,5,200
5460,Recon,Recon,EWC,1e3,fast,Equal,4,o_iS,N/A,silhouette,0.47664753,0.8447176,5,200
5461,Recon,Recon,EWC,1e3,fast,Equal,4,o_uS,N/A,silhouette,0.41565615,0.7311754,5,200
5462,Recon,Recon,EWC,1e3,fast,Equal,4,o_ihL,N/A,silhouette,0.4483039,0.78549266,5,200
5463,Recon,Recon,EWC,1e3,fast,Equal,4,o_uhL,N/A,silhouette,0.1658094,0.40572077,5,200
5464,Recon,Recon,EWC,1e3,fast,Equal,4,i_i,same,silhouette,0.00036588573,0.00040698098,5,200
5465,Recon,Recon,EWC,1e3,fast,Equal,4,i_u,backness,silhouette,0.46993148,0.79547596,5,200
5466,Recon,Recon,EWC,1e3,fast,Equal,4,i_ih,hd_trained,silhouette,0.22419564,0.48085663,5,200
5467,Recon,Recon,EWC,1e3,fast,Equal,4,i_uh,N/A,silhouette,0.50433373,0.77399045,5,200
5468,Recon,Recon,EWC,1e3,fast,Equal,4,i_iS,duration,silhouette,0.07620712,0.026168766,5,200
5469,Recon,Recon,EWC,1e3,fast,Equal,4,i_uS,N/A,silhouette,0.5227405,0.7761765,5,200
5470,Recon,Recon,EWC,1e3,fast,Equal,4,i_ihL,height_L2,silhouette,0.16608301,0.41809827,5,200
5471,Recon,Recon,EWC,1e3,fast,Equal,4,i_uhL,N/A,silhouette,0.45334718,0.78670204,5,200
5472,Recon,Recon,EWC,1e3,fast,Equal,4,u_u,same,silhouette,2.7757764e-05,-2.6264192e-05,5,200
5473,Recon,Recon,EWC,1e3,fast,Equal,4,u_ih,N/A,silhouette,0.5454807,0.8802676,5,200
5474,Recon,Recon,EWC,1e3,fast,Equal,4,u_uh,hd_trained,silhouette,0.23645355,0.4768279,5,200
5475,Recon,Recon,EWC,1e3,fast,Equal,4,u_iS,N/A,silhouette,0.4559643,0.8159762,5,200
5476,Recon,Recon,EWC,1e3,fast,Equal,4,u_uS,duration,silhouette,0.08721364,0.010796696,5,200
5477,Recon,Recon,EWC,1e3,fast,Equal,4,u_ihL,N/A,silhouette,0.55119264,0.867515,5,200
5478,Recon,Recon,EWC,1e3,fast,Equal,4,u_uhL,height_L2,silhouette,0.16729726,0.42022094,5,200
5479,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ih,N/A,silhouette,5.4005624e-05,3.2773496e-05,5,200
5480,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uh,backness,silhouette,0.47301525,0.7946592,5,200
5481,Recon,Recon,EWC,1e3,fast,Equal,4,ih_iS,height_L2,silhouette,0.16706885,0.4177391,5,200
5482,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uS,N/A,silhouette,0.55497044,0.86392814,5,200
5483,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ihL,duration,silhouette,0.079039365,0.028052444,5,200
5484,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uhL,N/A,silhouette,0.4565108,0.80966055,5,200
5485,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uh,N/A,silhouette,1.4438868e-05,9.467268e-05,5,200
5486,Recon,Recon,EWC,1e3,fast,Equal,4,uh_iS,N/A,silhouette,0.450042,0.78786534,5,200
5487,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uS,height_L2,silhouette,0.16115549,0.4053176,5,200
5488,Recon,Recon,EWC,1e3,fast,Equal,4,uh_ihL,N/A,silhouette,0.51905996,0.77426475,5,200
5489,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uhL,duration,silhouette,0.07788266,0.015696676,5,200
5490,Recon,Recon,EWC,1e3,fast,Equal,4,iS_iS,same,silhouette,-5.5998087e-05,-5.176306e-06,5,200
5491,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uS,backness,silhouette,0.47635132,0.79979014,5,200
5492,Recon,Recon,EWC,1e3,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.19892633,0.35198322,5,200
5493,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uhL,N/A,silhouette,0.42701688,0.7962543,5,200
5494,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uS,same,silhouette,-4.066689e-05,-0.00020116354,5,200
5495,Recon,Recon,EWC,1e3,fast,Equal,4,uS_ihL,N/A,silhouette,0.5803496,0.8481346,5,200
5496,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.20469575,0.35234728,5,200
5497,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_ihL,same,silhouette,-3.538275e-05,5.81131e-05,5,200
5498,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_uhL,backness,silhouette,0.4760384,0.79665136,5,200
5499,Recon,Recon,EWC,1e3,fast,Equal,4,uhL_uhL,same,silhouette,7.728815e-06,-0.00012184334,5,200
5500,Recon,Recon,EWC,1e3,fast,Equal,4,e_e,same,silhouette,-7.924581e-05,-0.00015495956,1,210
5501,Recon,Recon,EWC,1e3,fast,Equal,4,e_o,backness,silhouette,0.3750703,0.6504935,1,210
5502,Recon,Recon,EWC,1e3,fast,Equal,4,e_i,height_L1,silhouette,0.5052665,0.7019247,1,210
5503,Recon,Recon,EWC,1e3,fast,Equal,4,e_u,N/A,silhouette,0.5973413,0.78332114,1,210
5504,Recon,Recon,EWC,1e3,fast,Equal,4,e_ih,N/A,silhouette,0.43482032,0.43565038,1,210
5505,Recon,Recon,EWC,1e3,fast,Equal,4,e_uh,N/A,silhouette,0.53530675,0.41026983,1,210
5506,Recon,Recon,EWC,1e3,fast,Equal,4,e_iS,N/A,silhouette,0.60135436,0.67436904,1,210
5507,Recon,Recon,EWC,1e3,fast,Equal,4,e_uS,N/A,silhouette,0.6452667,0.56042176,1,210
5508,Recon,Recon,EWC,1e3,fast,Equal,4,e_ihL,N/A,silhouette,0.22404335,0.33486626,1,210
5509,Recon,Recon,EWC,1e3,fast,Equal,4,e_uhL,N/A,silhouette,0.46577835,0.649271,1,210
5510,Recon,Recon,EWC,1e3,fast,Equal,4,o_o,same,silhouette,1.2932301e-05,-7.426739e-05,1,210
5511,Recon,Recon,EWC,1e3,fast,Equal,4,o_i,N/A,silhouette,0.5618431,0.8439762,1,210
5512,Recon,Recon,EWC,1e3,fast,Equal,4,o_u,height_L1,silhouette,0.5080941,0.7153968,1,210
5513,Recon,Recon,EWC,1e3,fast,Equal,4,o_ih,N/A,silhouette,0.5561862,0.81162363,1,210
5514,Recon,Recon,EWC,1e3,fast,Equal,4,o_uh,N/A,silhouette,0.4389162,0.35111007,1,210
5515,Recon,Recon,EWC,1e3,fast,Equal,4,o_iS,N/A,silhouette,0.6492426,0.86146,1,210
5516,Recon,Recon,EWC,1e3,fast,Equal,4,o_uS,N/A,silhouette,0.6019419,0.6136765,1,210
5517,Recon,Recon,EWC,1e3,fast,Equal,4,o_ihL,N/A,silhouette,0.4243347,0.7423793,1,210
5518,Recon,Recon,EWC,1e3,fast,Equal,4,o_uhL,N/A,silhouette,0.22660437,0.3258123,1,210
5519,Recon,Recon,EWC,1e3,fast,Equal,4,i_i,same,silhouette,0.0004880793,7.993364e-05,1,210
5520,Recon,Recon,EWC,1e3,fast,Equal,4,i_u,backness,silhouette,0.36462435,0.62228256,1,210
5521,Recon,Recon,EWC,1e3,fast,Equal,4,i_ih,hd_trained,silhouette,0.34016022,0.60423225,1,210
5522,Recon,Recon,EWC,1e3,fast,Equal,4,i_uh,N/A,silhouette,0.45517474,0.71717674,1,210
5523,Recon,Recon,EWC,1e3,fast,Equal,4,i_iS,duration,silhouette,0.27999786,0.3870535,1,210
5524,Recon,Recon,EWC,1e3,fast,Equal,4,i_uS,N/A,silhouette,0.4448489,0.4672462,1,210
5525,Recon,Recon,EWC,1e3,fast,Equal,4,i_ihL,height_L2,silhouette,0.23065725,0.37136874,1,210
5526,Recon,Recon,EWC,1e3,fast,Equal,4,i_uhL,N/A,silhouette,0.42814392,0.74492925,1,210
5527,Recon,Recon,EWC,1e3,fast,Equal,4,u_u,same,silhouette,-8.376789e-05,-0.0001363821,1,210
5528,Recon,Recon,EWC,1e3,fast,Equal,4,u_ih,N/A,silhouette,0.53796184,0.82673144,1,210
5529,Recon,Recon,EWC,1e3,fast,Equal,4,u_uh,hd_trained,silhouette,0.35257745,0.6363889,1,210
5530,Recon,Recon,EWC,1e3,fast,Equal,4,u_iS,N/A,silhouette,0.4993053,0.7895921,1,210
5531,Recon,Recon,EWC,1e3,fast,Equal,4,u_uS,duration,silhouette,0.28252965,0.34416455,1,210
5532,Recon,Recon,EWC,1e3,fast,Equal,4,u_ihL,N/A,silhouette,0.46390563,0.66477036,1,210
5533,Recon,Recon,EWC,1e3,fast,Equal,4,u_uhL,height_L2,silhouette,0.22806878,0.38352546,1,210
5534,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ih,N/A,silhouette,-2.141571e-05,-2.1009446e-05,1,210
5535,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uh,backness,silhouette,0.3695861,0.60022384,1,210
5536,Recon,Recon,EWC,1e3,fast,Equal,4,ih_iS,height_L2,silhouette,0.22862709,0.3451275,1,210
5537,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uS,N/A,silhouette,0.4664247,0.59622735,1,210
5538,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ihL,duration,silhouette,0.28102452,0.3963656,1,210
5539,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uhL,N/A,silhouette,0.5014372,0.79152966,1,210
5540,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uh,N/A,silhouette,0.00021792197,0.00053586625,1,210
5541,Recon,Recon,EWC,1e3,fast,Equal,4,uh_iS,N/A,silhouette,0.43114465,0.7306505,1,210
5542,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uS,height_L2,silhouette,0.2237019,0.33486572,1,210
5543,Recon,Recon,EWC,1e3,fast,Equal,4,uh_ihL,N/A,silhouette,0.44445604,0.51738465,1,210
5544,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uhL,duration,silhouette,0.28188884,0.3677355,1,210
5545,Recon,Recon,EWC,1e3,fast,Equal,4,iS_iS,same,silhouette,6.248963e-05,8.262539e-05,1,210
5546,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uS,backness,silhouette,0.37244555,0.58530504,1,210
5547,Recon,Recon,EWC,1e3,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.43964812,0.47088426,1,210
5548,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uhL,N/A,silhouette,0.55992395,0.818193,1,210
5549,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uS,same,silhouette,0.00016738247,0.00024037837,1,210
5550,Recon,Recon,EWC,1e3,fast,Equal,4,uS_ihL,N/A,silhouette,0.5403954,0.4168103,1,210
5551,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.4363212,0.38819614,1,210
5552,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_ihL,same,silhouette,6.006193e-05,0.0002747736,1,210
5553,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_uhL,backness,silhouette,0.3728012,0.63847417,1,210
5554,Recon,Recon,EWC,1e3,fast,Equal,4,uhL_uhL,same,silhouette,5.2114487e-05,0.00018401003,1,210
5555,Recon,Recon,EWC,1e3,fast,Equal,4,e_e,same,silhouette,-7.4530246e-05,-0.00016594553,2,210
5556,Recon,Recon,EWC,1e3,fast,Equal,4,e_o,backness,silhouette,0.5684945,0.83448374,2,210
5557,Recon,Recon,EWC,1e3,fast,Equal,4,e_i,height_L1,silhouette,0.60575646,0.6483363,2,210
5558,Recon,Recon,EWC,1e3,fast,Equal,4,e_u,N/A,silhouette,0.53471804,0.5656112,2,210
5559,Recon,Recon,EWC,1e3,fast,Equal,4,e_ih,N/A,silhouette,0.3339385,0.29975623,2,210
5560,Recon,Recon,EWC,1e3,fast,Equal,4,e_uh,N/A,silhouette,0.47526973,0.6985258,2,210
5561,Recon,Recon,EWC,1e3,fast,Equal,4,e_iS,N/A,silhouette,0.618313,0.6489772,2,210
5562,Recon,Recon,EWC,1e3,fast,Equal,4,e_uS,N/A,silhouette,0.5432357,0.5273416,2,210
5563,Recon,Recon,EWC,1e3,fast,Equal,4,e_ihL,N/A,silhouette,0.29614764,0.29453692,2,210
5564,Recon,Recon,EWC,1e3,fast,Equal,4,e_uhL,N/A,silhouette,0.47429684,0.71485937,2,210
5565,Recon,Recon,EWC,1e3,fast,Equal,4,o_o,same,silhouette,-1.5050888e-05,-0.00014349938,2,210
5566,Recon,Recon,EWC,1e3,fast,Equal,4,o_i,N/A,silhouette,0.7816656,0.92871755,2,210
5567,Recon,Recon,EWC,1e3,fast,Equal,4,o_u,height_L1,silhouette,0.6112637,0.5709025,2,210
5568,Recon,Recon,EWC,1e3,fast,Equal,4,o_ih,N/A,silhouette,0.7066292,0.89647365,2,210
5569,Recon,Recon,EWC,1e3,fast,Equal,4,o_uh,N/A,silhouette,0.33725485,0.2192366,2,210
5570,Recon,Recon,EWC,1e3,fast,Equal,4,o_iS,N/A,silhouette,0.7839098,0.9272992,2,210
5571,Recon,Recon,EWC,1e3,fast,Equal,4,o_uS,N/A,silhouette,0.6236111,0.55152684,2,210
5572,Recon,Recon,EWC,1e3,fast,Equal,4,o_ihL,N/A,silhouette,0.6947058,0.89238226,2,210
5573,Recon,Recon,EWC,1e3,fast,Equal,4,o_uhL,N/A,silhouette,0.2913374,0.22553213,2,210
5574,Recon,Recon,EWC,1e3,fast,Equal,4,i_i,same,silhouette,0.00017607129,-0.00017617589,2,210
5575,Recon,Recon,EWC,1e3,fast,Equal,4,i_u,backness,silhouette,0.5550218,0.8027966,2,210
5576,Recon,Recon,EWC,1e3,fast,Equal,4,i_ih,hd_trained,silhouette,0.26830408,0.32206315,2,210
5577,Recon,Recon,EWC,1e3,fast,Equal,4,i_uh,N/A,silhouette,0.6846869,0.8891089,2,210
5578,Recon,Recon,EWC,1e3,fast,Equal,4,i_iS,duration,silhouette,0.011771752,0.011527107,2,210
5579,Recon,Recon,EWC,1e3,fast,Equal,4,i_uS,N/A,silhouette,0.55728066,0.80818313,2,210
5580,Recon,Recon,EWC,1e3,fast,Equal,4,i_ihL,height_L2,silhouette,0.30296916,0.32874787,2,210
5581,Recon,Recon,EWC,1e3,fast,Equal,4,i_uhL,N/A,silhouette,0.69878274,0.8946113,2,210
5582,Recon,Recon,EWC,1e3,fast,Equal,4,u_u,same,silhouette,-3.988123e-05,-3.3162116e-05,2,210
5583,Recon,Recon,EWC,1e3,fast,Equal,4,u_ih,N/A,silhouette,0.4687409,0.6918202,2,210
5584,Recon,Recon,EWC,1e3,fast,Equal,4,u_uh,hd_trained,silhouette,0.27146685,0.28704187,2,210
5585,Recon,Recon,EWC,1e3,fast,Equal,4,u_iS,N/A,silhouette,0.5692142,0.81521815,2,210
5586,Recon,Recon,EWC,1e3,fast,Equal,4,u_uS,duration,silhouette,0.011796731,0.010584886,2,210
5587,Recon,Recon,EWC,1e3,fast,Equal,4,u_ihL,N/A,silhouette,0.4673741,0.6708253,2,210
5588,Recon,Recon,EWC,1e3,fast,Equal,4,u_uhL,height_L2,silhouette,0.3057108,0.2680897,2,210
5589,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ih,N/A,silhouette,2.8811573e-05,0.00027684902,2,210
5590,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uh,backness,silhouette,0.56025535,0.81925,2,210
5591,Recon,Recon,EWC,1e3,fast,Equal,4,ih_iS,height_L2,silhouette,0.2995412,0.3248863,2,210
5592,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uS,N/A,silhouette,0.47766173,0.68848187,2,210
5593,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ihL,duration,silhouette,0.013578666,0.01180773,2,210
5594,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uhL,N/A,silhouette,0.5763191,0.8275087,2,210
5595,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uh,N/A,silhouette,-8.591104e-05,-9.709287e-05,2,210
5596,Recon,Recon,EWC,1e3,fast,Equal,4,uh_iS,N/A,silhouette,0.69983095,0.8975687,2,210
5597,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uS,height_L2,silhouette,0.29626042,0.25766963,2,210
5598,Recon,Recon,EWC,1e3,fast,Equal,4,uh_ihL,N/A,silhouette,0.5538827,0.81606585,2,210
5599,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uhL,duration,silhouette,0.012802389,0.012698776,2,210
5600,Recon,Recon,EWC,1e3,fast,Equal,4,iS_iS,same,silhouette,0.00019076145,0.00044315297,2,210
5601,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uS,backness,silhouette,0.5656767,0.81177366,2,210
5602,Recon,Recon,EWC,1e3,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.33423877,0.3311333,2,210
5603,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uhL,N/A,silhouette,0.70603,0.8956201,2,210
5604,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uS,same,silhouette,4.5250894e-05,-9.075928e-05,2,210
5605,Recon,Recon,EWC,1e3,fast,Equal,4,uS_ihL,N/A,silhouette,0.4776668,0.66449755,2,210
5606,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.33668888,0.2422103,2,210
5607,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_ihL,same,silhouette,0.00025541734,0.00056419754,2,210
5608,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_uhL,backness,silhouette,0.5680641,0.82736325,2,210
5609,Recon,Recon,EWC,1e3,fast,Equal,4,uhL_uhL,same,silhouette,-5.8089732e-05,-7.302284e-05,2,210
5610,Recon,Recon,EWC,1e3,fast,Equal,4,e_e,same,silhouette,-1.159048e-05,-3.8474558e-05,3,210
5611,Recon,Recon,EWC,1e3,fast,Equal,4,e_o,backness,silhouette,0.20464301,0.38929546,3,210
5612,Recon,Recon,EWC,1e3,fast,Equal,4,e_i,height_L1,silhouette,0.30933535,0.5263046,3,210
5613,Recon,Recon,EWC,1e3,fast,Equal,4,e_u,N/A,silhouette,0.30701378,0.530913,3,210
5614,Recon,Recon,EWC,1e3,fast,Equal,4,e_ih,N/A,silhouette,0.15709986,0.24176694,3,210
5615,Recon,Recon,EWC,1e3,fast,Equal,4,e_uh,N/A,silhouette,0.21556354,0.34219518,3,210
5616,Recon,Recon,EWC,1e3,fast,Equal,4,e_iS,N/A,silhouette,0.34086537,0.5370678,3,210
5617,Recon,Recon,EWC,1e3,fast,Equal,4,e_uS,N/A,silhouette,0.32772252,0.51079136,3,210
5618,Recon,Recon,EWC,1e3,fast,Equal,4,e_ihL,N/A,silhouette,0.10842192,0.20864207,3,210
5619,Recon,Recon,EWC,1e3,fast,Equal,4,e_uhL,N/A,silhouette,0.20001788,0.37272936,3,210
5620,Recon,Recon,EWC,1e3,fast,Equal,4,o_o,same,silhouette,-7.137925e-05,-3.3542634e-05,3,210
5621,Recon,Recon,EWC,1e3,fast,Equal,4,o_i,N/A,silhouette,0.44896185,0.7086533,3,210
5622,Recon,Recon,EWC,1e3,fast,Equal,4,o_u,height_L1,silhouette,0.3101378,0.5292937,3,210
5623,Recon,Recon,EWC,1e3,fast,Equal,4,o_ih,N/A,silhouette,0.35193905,0.5722606,3,210
5624,Recon,Recon,EWC,1e3,fast,Equal,4,o_uh,N/A,silhouette,0.16211095,0.23972885,3,210
5625,Recon,Recon,EWC,1e3,fast,Equal,4,o_iS,N/A,silhouette,0.47532344,0.720924,3,210
5626,Recon,Recon,EWC,1e3,fast,Equal,4,o_uS,N/A,silhouette,0.35224193,0.54348475,3,210
5627,Recon,Recon,EWC,1e3,fast,Equal,4,o_ihL,N/A,silhouette,0.30795875,0.54032725,3,210
5628,Recon,Recon,EWC,1e3,fast,Equal,4,o_uhL,N/A,silhouette,0.109436385,0.20838034,3,210
5629,Recon,Recon,EWC,1e3,fast,Equal,4,i_i,same,silhouette,7.2061805e-05,-3.1302454e-05,3,210
5630,Recon,Recon,EWC,1e3,fast,Equal,4,i_u,backness,silhouette,0.19394189,0.36339933,3,210
5631,Recon,Recon,EWC,1e3,fast,Equal,4,i_ih,hd_trained,silhouette,0.10843028,0.20481898,3,210
5632,Recon,Recon,EWC,1e3,fast,Equal,4,i_uh,N/A,silhouette,0.29426023,0.5091206,3,210
5633,Recon,Recon,EWC,1e3,fast,Equal,4,i_iS,duration,silhouette,0.031342354,0.03222054,3,210
5634,Recon,Recon,EWC,1e3,fast,Equal,4,i_uS,N/A,silhouette,0.20143372,0.33984607,3,210
5635,Recon,Recon,EWC,1e3,fast,Equal,4,i_ihL,height_L2,silhouette,0.1142979,0.21999831,3,210
5636,Recon,Recon,EWC,1e3,fast,Equal,4,i_uhL,N/A,silhouette,0.3123346,0.53890955,3,210
5637,Recon,Recon,EWC,1e3,fast,Equal,4,u_u,same,silhouette,-5.520487e-05,-0.00014399672,3,210
5638,Recon,Recon,EWC,1e3,fast,Equal,4,u_ih,N/A,silhouette,0.2182824,0.40968078,3,210
5639,Recon,Recon,EWC,1e3,fast,Equal,4,u_uh,hd_trained,silhouette,0.114434704,0.21967351,3,210
5640,Recon,Recon,EWC,1e3,fast,Equal,4,u_iS,N/A,silhouette,0.23014727,0.4088635,3,210
5641,Recon,Recon,EWC,1e3,fast,Equal,4,u_uS,duration,silhouette,0.036937416,0.03257948,3,210
5642,Recon,Recon,EWC,1e3,fast,Equal,4,u_ihL,N/A,silhouette,0.1976026,0.36794233,3,210
5643,Recon,Recon,EWC,1e3,fast,Equal,4,u_uhL,height_L2,silhouette,0.11354796,0.22140104,3,210
5644,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ih,N/A,silhouette,4.874277e-05,0.00017163849,3,210
5645,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uh,backness,silhouette,0.19799864,0.3712869,3,210
5646,Recon,Recon,EWC,1e3,fast,Equal,4,ih_iS,height_L2,silhouette,0.109886736,0.21109693,3,210
5647,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uS,N/A,silhouette,0.20205612,0.3691936,3,210
5648,Recon,Recon,EWC,1e3,fast,Equal,4,ih_ihL,duration,silhouette,0.03842355,0.039365873,3,210
5649,Recon,Recon,EWC,1e3,fast,Equal,4,ih_uhL,N/A,silhouette,0.23776707,0.41959321,3,210
5650,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uh,N/A,silhouette,0.00028389305,0.000867054,3,210
5651,Recon,Recon,EWC,1e3,fast,Equal,4,uh_iS,N/A,silhouette,0.30979064,0.5360562,3,210
5652,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uS,height_L2,silhouette,0.10749216,0.20873572,3,210
5653,Recon,Recon,EWC,1e3,fast,Equal,4,uh_ihL,N/A,silhouette,0.20028524,0.34891942,3,210
5654,Recon,Recon,EWC,1e3,fast,Equal,4,uh_uhL,duration,silhouette,0.033563346,0.031325776,3,210
5655,Recon,Recon,EWC,1e3,fast,Equal,4,iS_iS,same,silhouette,-8.739042e-05,-0.00012233567,3,210
5656,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uS,backness,silhouette,0.20020972,0.36623994,3,210
5657,Recon,Recon,EWC,1e3,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.15637098,0.25186777,3,210
5658,Recon,Recon,EWC,1e3,fast,Equal,4,iS_uhL,N/A,silhouette,0.34772694,0.57125056,3,210
5659,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uS,same,silhouette,7.4796676e-06,0.00018470192,3,210
5660,Recon,Recon,EWC,1e3,fast,Equal,4,uS_ihL,N/A,silhouette,0.21952301,0.3519774,3,210
5661,Recon,Recon,EWC,1e3,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.16513085,0.2527447,3,210
5662,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_ihL,same,silhouette,-3.6862613e-05,4.5796394e-05,3,210
5663,Recon,Recon,EWC,1e3,fast,Equal,4,ihL_uhL,backness,silhouette,0.20163545,0.3802657,3,210
5664,Recon,Recon,EWC,1e3,fast,Equal,4,uhL_uhL,same,silhouette,1.2112379e-05,0.00013190531,3,210
5665,Recon,Recon,EWC,1e3,fast,Equal,4,e_e,same,silhouette,-0.0001110034,-6.620789e-05,4,210
5666,Recon,Recon,EWC,1e3,fast,Equal,4,e_o,backness,silhouette,0.42059618,0.7068274,4,210
5667,Recon,Recon,EWC,1e3,fast,Equal,4,e_i,height_L1,silhouette,0.51545507,0.7400681,4,210
5668,Recon,Recon,EWC,1e3,fast,Equal,4,e_u,N/A,silhouette,0.697235,0.92642415,4,210
5669,Recon,Recon,EWC,1e3,fast,Equal,4,e_ih,N/A,silhouette,0.22700186,0.40723094,4,210
5670,Recon,Recon,EWC,1e3,fast,Equal,4,e_uh,N/A,silhouette,0.58774585,0.8588629,4,210
5671,Recon,Recon,EWC,1e3,fast,Equal,4,e_iS,N/A,silhouette,0.50797135,0.7535599,4,210
5672,Recon,Recon,EWC,1e3,fast,Equal,4,e_uS,N/A,silhouette,0.696289,0.926899,4,210
5673,Recon,Recon,EWC,1e3,fast,Equal,4,e_ihL,N/A,silhouette,0.22876851,0.36427948,4,210
5674,Recon,Recon,EWC,1e3,fast,Equal,4,e_uhL,N/A,silhouette,0.5852706,0.8517599,4,210
5675,Recon,Recon,EWC,1e3,fast,Equal,4,o_o,same,silhouette,-5.1710846e-05,-0.000207052,4,210
5676,Recon,Recon,EWC,1e3,fast,Equal,4,o_i,N/A,silhouette,0.3855068,0.57610595,4,210
5677,Recon,Recon,EWC,1e3,fast,Equal,4,o_u,height_L1,silhouette,0.51277393,0.75723565,4,210
5678,Recon,Recon,EWC,1e3,fast,Equal,4,o_ih,N/A,silhouette,0.28332528,0.53213394,4,210
5679,Recon,Recon,EWC,1e3,fast,Equal,4,o_uh,N/A,silhouette,0.22639556,0.41318017,4,210
5680,Recon,Recon,EWC,1e3,fast,Equal,4,o_iS,N/A,silhouette,0.36969042,0.5960995,4,210
5681,Recon,Recon,EWC,1e3,fast,Equal,4,o_uS,N/A,silhouette,0.50609434,0.7601447,4,210
5682,Recon,Recon,EWC,1e3,fast,Equal,4,o_ihL,N/A,silhouette,0.29650813,0.52537733,4,210
5683,Recon,Recon,EWC,1e3,fast,Equal,4,o_uhL,N/A,silhouette,0.23154669,0.39007014,4,210
